frame,step,time_s,time_kappa,energy_eV,n_atoms,ovito_surface_area_A2,gamma_ovito_eV_A2,gamma_ovito_mJ_m2
227,227000,0.000006624829342406897,19.93624773493337,-34136.30199999971,34398,227332.9228239224,0.006295744506433969,100.86894741842369
228,228000,0.000006652101882181653,20.018319601423567,-34195.66199999971,34472,227731.9771645922,0.006360046656748058,101.89918144591557
229,229000,0.00000667782302176991,20.095722804487814,-34257.331999999624,34514,227965.32886588914,0.0062735153942717545,100.51279777741503
230,230000,0.000006705579341171942,20.179250519876145,-34318.41799999958,34576,228261.1849552293,0.006278623324773845,100.59463584640048
231,231000,0.000006731429599492905,20.257042282842754,-34386.469999999514,34648,228698.57511493616,0.00629458228708688,100.85032661160879
232,232000,0.0000067562989924737495,20.331882305710934,-34434.37999999953,34696,229022.5000900183,0.006293198264074358,100.82815211829298
233,233000,0.000006782723546550001,20.411402309792717,-34504.347999999474,34762,229425.37437685713,0.006274632890588156,100.53070204228221
234,234000,0.0000068080591577752326,20.487645333695074,-34591.63999999934,34862,230089.38516391712,0.006326532616720412,101.36222732748321
235,235000,0.000006833029598462301,20.562789441695145,-34676.80199999929,34946,230602.23450340828,0.006319808665944103,101.25449775926354
236,236000,0.000006860793708079694,20.646340600353533,-34774.46199999916,35054,231230.2831572894,0.006363240921172811,101.95035920415714
237,237000,0.000006886031407112711,20.722288974896735,-34848.48199999917,35116,231521.8394440499,0.006312415293132709,101.13604286761488
238,238000,0.0000069123759089490805,20.80156807597505,-34915.45399999915,35188,231965.3005560004,0.006332576452081144,101.4590602454303
239,239000,0.000006938191680499328,20.879256057127964,-34970.075999999106,35232,232200.68165773217,0.006286854929016449,100.72652068617884
240,240000,0.000006963850535694037,20.95647182636779,-35030.377999999095,35290,232533.79879299933,0.00627642952369316,100.5594872780893
241,241000,0.000006989745713738926,21.03439876726851,-35094.591999999015,35360,232934.61746627724,0.006300686501496326,100.9481269085662
242,242000,0.000007015375303695882,21.111526467971064,-35149.22399999902,35412,233192.307574802,0.006290018805746737,100.77721157988007
243,243000,0.0000070404076029833805,21.186856728446763,-35224.24599999898,35492,233665.18648458287,0.006310233981296601,101.10109439906208
244,244000,0.000007065033717753924,21.260964648732614,-35308.41999999886,35586,234238.54895030273,0.006350380868849783,101.74431845071742
245,245000,0.00000708945227239571,21.334447953661158,-35406.84799999874,35686,234744.86850200428,0.006357864218823246,101.86421493543268
246,246000,0.0000071143095690610856,21.40925157481551,-35499.56399999863,35788,235382.88694584326,0.006394806434452869,102.45609448233239
247,247000,0.000007139266015242349,21.484353568834944,-35593.009999998525,35888,235936.21713626798,0.006421998362067342,102.89175719290567
248,248000,0.000007163840507634528,21.558306140738136,-35653.13599999852,35946,236372.2589408004,0.006409500026739273,102.6915117846404
249,249000,0.000007189166561513499,21.634520403503732,-35718.1739999985,35994,236572.70759006366,0.006338947612672494,101.56113749173952
250,250000,0.000007214787979168992,21.71162351111594,-35774.08799999848,36052,236894.05312296873,0.006347478884246113,101.69782353147514
251,251000,0.00000724041724205125,21.788750227545254,-35807.093999998506,36074,237002.67719806437,0.00630128746922735,100.95775547313053
252,252000,0.000007266653686036797,21.867704147706092,-35844.81399999853,36108,237169.8884347182,0.006286034073890597,100.71336913715344
253,253000,0.00000729279826673463,21.946381621611945,-35894.37999999857,36160,237344.80392229234,0.0062991056694500875,100.92279918689857
254,254000,0.000007318703710507452,22.02433945539831,-35933.621999998526,36184,237435.7734420436,0.006235934790015488,99.91069011710512
255,255000,0.00000734489416645267,22.103154982716482,-36006.12599999846,36264,237959.97676518772,0.006265129204785015,100.37843620897551
256,256000,0.000007369869132891515,22.178312710163024,-36082.411999998374,36344,238432.17054890856,0.006279706285249364,100.6119867860947
257,257000,0.00000739549941953075,22.255442507407206,-36157.80799999832,36416,238883.17390715124,0.006263881945001607,100.35845290416049
258,258000,0.000007421679764963731,22.33422760893382,-36215.16799999829,36476,239325.82924528737,0.006271851244536198,100.48613515919716
259,259000,0.000007447687016871167,22.412491816226304,-36234.12199999837,36488,239218.42035269635,0.006247303187598304,100.09283192683722
260,260000,0.0000074727843721633235,22.48801785119799,-36277.54199999837,36520,239360.87500549358,0.006200420181316459,99.34168335487274
261,261000,0.000007498615319586614,22.565751501446506,-36329.16999999842,36582,239725.47624181307,0.006243049439150682,100.02467936314027
262,262000,0.000007523656244542581,22.641107719340063,-36403.31999999828,36650,240110.02410541466,0.006217066553399478,99.60838763879558
263,263000,0.000007549327156523732,22.718359771338122,-36453.45399999826,36702,240274.2371762052,0.0062279419449549536,99.7826306211534
264,264000,0.000007574000449495873,22.79260966604567,-36509.93199999824,36748,240564.66921060655,0.006183368509111797,99.06848544710337
265,265000,0.000007598401059882186,22.86603897092319,-36577.15399999822,36820,241050.50917751683,0.006200882981338255,99.3490982286841
266,266000,0.000007622996988533472,22.940056051442372,-36604.451999998244,36840,241109.14361890766,0.006171926861280001,98.88517003899777
267,267000,0.000007649168135432552,23.018813471614322,-36657.46999999817,36892,241565.98964103594,0.006163359346298121,98.74790331584363
268,268000,0.000007673071635712567,23.09074681188378,-36740.219999998146,36986,242059.32740220474,0.006210477473169081,99.50281893494864
269,269000,0.000007698707700210605,23.167893996568225,-36771.76999999814,37000,242030.92030784607,0.006140661689471246,98.38424676169794
270,270000,0.000007724627162362045,23.245894016176216,-36824.585999998104,37052,242257.34809305292,0.006138851975836298,98.35525195269649
271,271000,0.000007750056476622563,23.32241902272725,-36882.03999999812,37106,242568.8876671416,0.006124297366776925,98.12206140717717
272,272000,0.000007775627684166436,23.39937103192283,-36941.561999998085,37164,242855.6909104445,0.006118917759064988,98.03587058941565
273,273000,0.000007800436635175087,23.474029165406552,-37049.0479999979,37292,243656.7304835572,0.006200854772218408,99.34864626875725
274,274000,0.00000782665262507353,23.552921532623664,-37102.859999997905,37334,243885.7857688621,0.006152453679379904,98.57317526869811
275,275000,0.000007851359030244254,23.627271072614114,-37173.355999997904,37416,244327.3430149109,0.006199830036663767,99.33222819514052
276,276000,0.000007876623469002473,23.70329991561295,-37217.54199999784,37450,244496.96990909314,0.006158595750949475,98.67158210422932
277,277000,0.000007901671076605673,23.778676243746915,-37238.18599999789,37464,244485.91041919476,0.006133645891621789,98.27184128786526
278,278000,0.000007926801076191087,23.854300515923498,-37290.98999999786,37518,244856.11916014706,0.006136754944724738,98.32165381021937
279,279000,0.000007952743726489752,23.932370316143743,-37290.62799999797,37508,244883.65064030953,0.0060953191284887605,97.65777884437937
280,280000,0.000007978131928850884,24.008771603732573,-37340.77199999789,37552,245161.95695234978,0.00606944086472326,97.24316334904361
281,281000,0.000008004163777528518,24.08710983063806,-37398.52399999784,37620,245453.45939618145,0.006113403346172229,97.94751995454558
282,282000,0.000008029434394320948,24.163157265334004,-37486.07199999773,37720,246141.78583976728,0.006160709344123392,98.70544560019965
283,283000,0.000008054966021867564,24.239990165554865,-37539.031999997685,37762,246343.05124065516,0.006116981958343263,98.00485564257137
284,284000,0.00000808024700010584,24.316068781182512,-37606.2719999976,37838,246709.66064625877,0.006153873326344012,98.59592052064234
285,285000,0.000008104095267123795,24.387835906755903,-37648.57199999764,37872,246902.0436088666,0.0061201437538368495,98.05551319118449
286,286000,0.000008129889482347982,24.46545901797264,-37712.10599999749,37948,247334.0048037659,0.0061703040033388775,98.85916898826207
287,287000,0.000008155411893679597,24.542264183630703,-37762.57999999751,37998,247592.50537779278,0.006168813541718293,98.83528916043834
288,288000,0.000008179795246121693,24.615641553789075,-37799.87999999748,38028,247795.2993432467,0.006138421527906112,98.34835541653752
289,289000,0.000008205455188224507,24.692860593885868,-37843.51199999749,38068,247991.60362625777,0.00612440089823143,98.12372016395008
290,290000,0.000008229512718156026,24.76525745904513,-37920.567999997416,38148,248609.42164931292,0.006131963905024418,98.24489289161518
291,291000,0.00000825439477070795,24.840135578644897,-37954.95599999744,38174,248587.9524941459,0.006102306989468008,97.76973672020526
292,292000,0.000008279640404680054,24.91610783197851,-37972.225999997485,38188,248659.139106412,0.006089323744318674,97.5617222000877
293,293000,0.000008303967448398632,24.989315751030496,-37971.847999997524,38178,248670.72720626782,0.006048978972723111,96.91532769654292
294,294000,0.000008329020444914692,25.064708296140967,-38018.64999999752,38234,248901.57395426426,0.0060879727513531755,97.5400769064675
295,295000,0.000008354729803922352,25.14207604763943,-38058.06999999745,38266,249191.1785483112,0.006055487231904562,97.0196015044283
296,296000,0.000008381046342073867,25.22127099697284,-38113.24999999738,38328,249536.57945374196,0.0060828837332203775,97.45854184704379
297,297000,0.000008405452875577085,25.294718126419095,-38130.049999997434,38336,249456.7472301374,0.006050644116713688,96.9420062444824
298,298000,0.000008432318581587844,25.37556569892574,-38138.32599999747,38338,249451.74838743897,0.006025878791067318,96.54522198364225
299,299000,0.000008458106032926872,25.453168455430955,-38242.09799999729,38470,250211.9649307721,0.006138323562694753,98.34678584081168
300,300000,0.000008482617064581924,25.526930053512572,-38265.09799999731,38474,250226.42968404276,0.0060625810068033375,97.13325630832503
301,301000,0.000008506419676442593,25.598559787995715,-38323.7559999973,38540,250537.8841015787,0.00609330603025189,97.62552545480875
302,302000,0.00000853092654327456,25.67230885278168,-38357.49399999728,38566,250672.51276957657,0.0060626910514106,97.13501941730956
303,303000,0.00000855516193026522,25.74524094718371,-38406.08399999721,38620,251007.69251679644,0.006083462959608749,97.46782207689623
304,304000,0.000008579787408063706,25.819346950615245,-38446.62599999719,38656,251244.9122718093,0.006064512854112742,97.16420791452086
305,305000,0.000008604181257641952,25.892755910041195,-38473.397999997236,38682,251491.19089718716,0.006059019381818868,97.07619278503314
306,306000,0.00000862859563929432,25.966226657098957,-38472.95999999728,38668,251339.5603284767,0.006006821998214768,96.2398985013689
307,307000,0.000008654198213931863,26.043273059994032,-38503.715999997265,38698,251416.9086942173,0.0060060240492387775,96.22711394932435
308,308000,0.0000086794423095262,26.119240683852883,-38574.935999997215,38772,251857.52270296356,0.0060165445277960495,96.39567059855393
309,309000,0.000008703981780138129,26.19308786392617,-38626.24599999718,38826,252208.4971956287,0.00602611734696606,96.54904407051093
310,310000,0.00000872915735304367,26.268849280918598,-38675.42399999711,38876,252444.54404657448,0.006030472972796842,96.61882888983617
311,311000,0.000008755211634997885,26.34725501678716,-38729.067999997074,38928,252719.9979799197,0.00602439067811286,96.5213797855984
312,312000,0.000008779045404297316,26.418978514050572,-38795.09399999704,38996,253143.03375090528,0.006031254257248539,96.63134644676634
313,313000,0.000008803666746320388,26.49307207160026,-38808.903999997114,38998,253124.07882793405,0.005985317584238031,95.895359805355
314,314000,0.000008829149225380389,26.569757068176465,-38870.53799999708,39062,253442.95769727867,0.005995708122290563,96.06183457817954
315,315000,0.000008853837816147725,26.644052998882685,-38915.20399999703,39104,253665.39714276706,0.005985570034798355,95.89940450924492
316,316000,0.000008879143160241656,26.720204939227017,-38992.06999999693,39192,254290.74291176168,0.006026401049663175,96.55358948883413
317,317000,0.000008903764245143789,26.79429772301689,-39075.389999996885,39290,254790.62590541935,0.006085270972954335,97.49678964425883
318,318000,0.000008929304898853832,26.871157785874082,-39131.50399999681,39340,254979.70491386153,0.0060634472870124585,97.14713564742053
319,319000,0.000008954091026378449,26.94574723613468,-39164.79599999681,39364,255184.16418896956,0.006025373889833476,96.53713257404885
320,320000,0.00000897861978119492,27.01956216892402,-39233.1319999967,39438,255597.9451936063,0.006047622952651047,96.89360185979596
321,321000,0.000009002800989360254,27.09233122177013,-39277.53799999675,39480,255837.1345555092,0.006038146114664519,96.74176617593376
322,322000,0.000009026151500873737,27.16260044052424,-39331.70799999669,39530,256086.26358213625,0.006022626822811368,96.49311970810032
323,323000,0.000009051292313025118,27.238257251198437,-39429.90599999658,39642,256766.43905562893,0.006075256586260708,97.33634148061512
324,324000,0.000009076096309505905,27.31290047491018,-39503.769999996446,39720,257224.59407746763,0.006090825045803028,97.58577570167591
325,325000,0.000009101485948907375,27.389306087016774,-39582.34199999636,39808,257802.62355892625,0.006125344956556266,98.13884564584194
326,326000,0.000009125492804745734,27.461550457489338,-39662.71199999624,39894,258223.34921319224,0.006148491237688007,98.50968995377465
327,327000,0.00000915017737165425,27.535834279106837,-39717.13799999626,39942,258346.96309003892,0.006126992866767594,98.16524807819714
328,328000,0.000009174325940683498,27.608505110267643,-39782.903999996175,40014,258834.75647387427,0.006148988728121117,98.51766062925033
329,329000,0.000009198486187958896,27.68121108503689,-39788.4519999963,39996,258580.6243005491,0.00606159879242109,97.11751949899687
330,330000,0.000009222425271181001,27.753251505853175,-39849.36199999628,40068,258892.6324849686,0.0061065855170502215,97.83828628940674
331,331000,0.000009247058086074814,27.827379588970466,-39898.83599999624,40112,259183.12972823568,0.006084392921936255,97.48272171601253
332,332000,0.000009270980748003146,27.899370592818574,-39948.74399999624,40168,259409.8560962264,0.006109898921557663,97.89137288221487
333,333000,0.000009295765539226417,27.97395602171752,-39987.20399999623,40192,259552.45886864,0.006053974625603603,96.9953668797099
334,334000,0.000009320331449532663,28.047882767356757,-40024.8179999962,40232,259768.88935616062,0.006063351173066267,97.14559573223264
335,335000,0.000009344045830719435,28.11924698729127,-40030.36399999631,40224,259661.86880941025,0.006012634843776911,96.33303055473608
336,336000,0.000009366999784120913,28.18832283481215,-40060.4739999963,40246,259790.60380083692,0.005981317173406935,95.83126615775518
337,337000,0.000009392186640395797,28.26411820710137,-40117.45799999626,40308,260200.01763392225,0.005999284758696471,96.11913861095815
338,338000,0.000009415692151317207,28.334853869055063,-40176.44999999626,40370,260481.6199825222,0.00601243957292967,96.32990197084857
339,339000,0.000009440199839622033,28.40860540591775,-40249.185999996145,40450,260956.329310479,0.006039761534692031,96.76764805815553
340,340000,0.00000946436915103267,28.481338657592755,-40353.51399999595,40576,261848.51019087536,0.006118308631338854,98.02611128731631
341,341000,0.000009487859144439825,28.552027622342273,-40407.153999995935,40614,261982.5860886329,0.006060410440665385,97.09848000483723
342,342000,0.00000951199339855276,28.624655375303906,-40424.95399999605,40622,261937.03904162158,0.006025089104535462,96.532569810547
343,343000,0.0000095353244787059,28.6948661188289,-40476.26199999596,40674,262110.68859196335,0.006030482802876863,96.61898638508139
344,344000,0.000009558740563831606,28.765332669727066,-40543.45999999588,40742,262496.8906952736,0.006033473371091015,96.66690057023236
345,345000,0.000009582885368978994,28.837992174153655,-40587.16999999589,40786,262877.51075629465,0.006031531550350197,96.6357891720488
346,346000,0.000009607867156123571,28.91317042730315,-40646.17799999585,40844,263105.9186650507,0.006029959371700344,96.61060009307612
347,347000,0.000009631697954051082,28.98488498275031,-40650.21799999592,40832,263072.4679096904,0.005968203409803673,95.62116050146571
348,348000,0.000009657236288539873,29.061738066322892,-40625.95999999602,40796,262827.7471265235,0.005924427755545916,94.9197971975673
349,349000,0.000009680745676047333,29.132485394174058,-40666.415999995996,40846,263165.2750967318,0.005959555262097284,95.48260189964014
350,350000,0.000009704559135676678,29.204147773091126,-40733.031999995896,40924,263664.13487493945,0.006001514012342489,96.15485519198724
351,351000,0.000009729605896400643,29.279521552692387,-40809.32199999572,41006,264295.6545490397,0.006019327115758878,96.44025257271487
352,352000,0.000009752108894611894,29.34724033063079,-40838.107999995795,41022,264290.8900901073,0.00597311545421026,95.69986012919975
353,353000,0.00000977814304946019,29.42558549754745,-40898.303999995784,41082,264480.4936118787,0.005975805543994311,95.74296011915345
354,354000,0.000009803058616477834,29.500564472981647,-40921.103999995816,41098,264535.2063573437,0.005950920566231409,95.34425882006013
355,355000,0.000009826836730692661,29.57212048614894,-41010.09199999572,41194,265105.6987904604,0.005976876420361945,95.7601174500947
356,356000,0.000009851887375741023,29.647505954934854,-41060.07799999566,41244,265443.87085435237,0.005975719065951588,95.7415745881594
357,357000,0.000009875936583075939,29.71987777471723,-41090.10399999568,41266,265493.6269161108,0.005947186071262,95.28442561426235
358,358000,0.000009901284188612373,29.796156893369684,-41135.67599999568,41306,265659.07287565275,0.005927627402138111,94.97106118763804
359,359000,0.00000992794942355584,29.87640118379091,-41152.40599999574,41312,265660.0627168754,0.005887983252007638,94.33589187749972
360,360000,0.00000995344006925226,29.95311075640952,-41197.13199999573,41358,265882.4575805632,0.005893732193781359,94.42800007930053
361,361000,0.000009977535266604352,30.025620974983525,-41237.49399999572,41396,266119.6560609079,0.005884458228992561,94.27941478240903
362,362000,0.000010001578830463911,30.097975811728755,-41231.65399999579,41378,265763.0478896348,0.005844296309580316,93.63594989382013
363,363000,0.00001002583687920469,30.170976102644406,-41279.45799999575,41428,266057.8733287791,0.005852463528038826,93.7668031596101
364,364000,0.0000100512798617196,30.247542241380373,-41277.287999995824,41420,266063.8054195679,0.005829398694641483,93.39726378824685
365,365000,0.000010077559507047144,30.326626168309993,-41323.99599999579,41466,266269.26624580513,0.005828115358126377,93.37670247046623
366,366000,0.000010101464521487387,30.39856406517583,-41319.83399999583,41454,266196.44544277637,0.0057987325767503255,92.90593841283983
367,367000,0.00001012562972871191,30.471284966031376,-41340.10199999585,41470,266196.2476703005,0.005784747206171666,92.68186807325024
368,368000,0.000010150995518350141,30.54761880650979,-41342.0039999959,41466,266142.0443729644,0.005763238212203047,92.33725599767656
369,369000,0.00001017654878085187,30.624516813287,-41373.495999995845,41502,266317.5118617494,0.005780964192859298,92.62125751789837
370,370000,0.000010201149476937236,30.698548240552633,-41437.64999999574,41576,266695.2316970594,0.005819129161510901,93.23272772800777
371,371000,0.000010225006715170291,30.77034236340512,-41496.607999995686,41642,267025.3098260903,0.005846711688195834,93.67464852562058
372,372000,0.000010248412854281877,30.8407789835396,-41553.93399999564,41704,267435.69711521117,0.00586309911847282,93.9372041044315
373,373000,0.000010274192872799724,30.918359372289093,-41597.019999995595,41744,267672.5245460781,0.005851463472616454,93.75078050530581
374,374000,0.000010297253667261628,30.987756739012784,-41610.491999995626,41750,267723.2528312083,0.005823207299021141,93.29806669429922
375,375000,0.000010321018073348956,31.05927150000411,-41655.2899999956,41794,267881.23131158395,0.005822378792153006,93.28479255084689
376,376000,0.000010345003229701659,31.131450569727114,-41717.33599999551,41870,268336.86961799517,0.0058741238289335305,94.11383943939916
377,377000,0.000010369866990902861,31.206273644754326,-41797.647999995344,41962,268828.2587537086,0.005918499816131048,94.82482113738462
378,378000,0.000010393782086898878,31.27824188027239,-41834.19999999536,41992,268995.24345688394,0.0058942603580229395,94.43646220336828
379,379000,0.000010418441186061546,31.352449061230296,-41883.78199999533,42040,269266.5976795178,0.005888506089016781,94.3442686498941
380,380000,0.000010441717610183345,31.42249532713259,-41884.739999995436,42026,269157.8694999367,0.0058335429795224,93.4636625522553
381,381000,0.000010466066716949432,31.495769641008984,-41961.38199999531,42132,269762.35504885425,0.0059426601599558565,95.21191252083976
382,382000,0.000010489867751198997,31.5673946279516,-41981.785999995314,42136,269817.0038063482,0.0058811638170275845,94.22663248367847
383,383000,0.000010513061085170687,31.63719084879895,-42034.58399999532,42186,270042.4715059569,0.005872187405045667,94.08281450833262
384,384000,0.000010537177939754029,31.709766240965386,-42103.40399999533,42266,270553.62580662424,0.0059124692756769735,94.72820122732551
385,385000,0.000010560577857496312,31.78018413899349,-42078.767999995405,42216,270051.33449621114,0.005823248394377635,93.29872511449864
386,386000,0.000010585313746707679,31.854622405969668,-42124.33799999533,42268,270421.6433391066,0.005845589800008688,93.65667389522653
387,387000,0.000010610459917045539,31.930295341154782,-42151.04999999534,42292,270462.1616823391,0.005837703840654321,93.53032689708412
388,388000,0.000010634834515351801,32.003646367295566,-42214.23199999526,42362,270884.00405801355,0.005862568391689294,93.92870092391547
389,389000,0.00001065882597428778,32.07584440352398,-42197.97799999534,42334,270633.6468736709,0.0058210722066647964,93.26385874345156
390,390000,0.000010683376211500315,32.14972398377029,-42239.931999995315,42378,270878.9809709794,0.005828876032924243,93.38888982433838
391,391000,0.000010706989268473938,32.220783286474415,-42309.36799999524,42456,271383.32537874125,0.0058593725232955205,93.87749746725703
392,392000,0.000010731264759681067,32.293836067395816,-42337.15999999522,42476,271497.05119614763,0.005830722628589787,93.41847554861617
393,393000,0.000010756344097777558,32.36930788281592,-42379.045999995185,42526,271760.9717410725,0.005861172742355483,93.90634015639657
394,394000,0.000010780363671270117,32.441590524810906,-42420.219999995155,42566,272024.79641150724,0.005856172014535713,93.82621966373827
395,395000,0.000010803613546735129,32.51155689724405,-42442.85799999516,42584,272068.7840988227,0.005840427468620109,93.57396422794908
396,396000,0.000010827160680884554,32.582417816912674,-42498.45599999509,42642,272398.25651791296,0.005849420698844061,93.71805166123906
397,397000,0.000010850631330201936,32.65304856905837,-42544.96199999512,42698,272776.0623630586,0.005883104206808934,94.25772095536378
398,398000,0.000010874869945925384,32.7259903797585,-42554.057999995115,42690,272678.29890266125,0.005821519374270203,93.2710231583402
399,399000,0.000010899148680448995,32.79905292086503,-42590.21199999506,42730,272922.0672676745,0.005835394755540065,93.49333127492434
400,400000,0.000010924003577962781,32.87384932219862,-42637.83999999498,42782,273217.043710939,0.005851567597285329,93.75244876642076
401,401000,0.000010946745278459093,32.94228643228475,-42697.52999999493,42844,273681.7907133604,0.005857773715329661,93.8518817396055
402,402000,0.000010970045682727417,33.01240486218059,-42729.78799999498,42878,273783.61156272265,0.005866180195512091,93.98656840083024
403,403000,0.000010992446752527212,33.079816904661065,-42738.37799999499,42878,273775.4391436953,0.005834979226045726,93.48667375845866
404,404000,0.00001101589140861017,33.1503694347826,-42766.28999999497,42900,273902.0490029392,0.005813428580769538,93.14139435536735
405,405000,0.000011040266313833363,33.223721384535395,-42772.13399999501,42902,273878.3200802674,0.005800145113857236,92.92856975231332
406,406000,0.000011064796384091271,33.2975402759122,-42810.81999999499,42940,274195.1375709269,0.005795653468121566,92.85660565385437
407,407000,0.00001108841458930654,33.36861507133553,-42823.579999995025,42946,274125.2054404754,0.0057732159195722985,92.4971164937556
408,408000,0.000011111674074829399,33.438610363531595,-42831.82999999509,42950,274041.1775436609,0.005759973789900339,92.28495418630749
409,409000,0.000011136036989699926,33.51192623044681,-42859.44599999509,42970,274116.6226173141,0.005733085374391475,91.85415427577163
410,410000,0.000011160636133845132,33.585952987424065,-42892.97799999506,43008,274325.2207922219,0.005749722885303384,92.12071658808144
411,411000,0.000011185121244846977,33.65963658190181,-42852.111999995184,42952,273979.4627606434,0.0056947918076907245,91.240623697767
412,412000,0.00001120916455614833,33.73199065861795,-42904.1059999951,43014,274412.84293623513,0.005729943187718326,91.80381089509777
413,413000,0.000011234326641422352,33.80771148697791,-42909.17399999512,43012,274374.5780781885,0.005704734057245061,91.39991609702055
414,414000,0.000011258974853602315,33.881885905494244,-42959.94599999502,43074,274734.11772122374,0.005745809850987562,92.05802286659294
415,415000,0.000011283280278059298,33.95502876521673,-42999.355999994994,43118,275042.56393406284,0.005761493702425291,92.3093058696395
416,416000,0.000011307878784081495,34.029053601876086,-43049.40799999494,43166,275321.92083002644,0.005754122284302636,92.19120273088387
417,417000,0.000011331515859183261,34.100185182872686,-43091.26799999492,43222,275657.0071136131,0.00580533038779429,93.0116469997417
418,418000,0.000011355619375723875,34.17272043656756,-43091.84799999495,43210,275585.3413911205,0.005759711282148021,92.2807483484374
419,419000,0.00001138007061664823,34.24630210506038,-43066.32599999502,43172,275406.7599216094,0.0057134472677898744,91.53951712044078
420,420000,0.000011403968126809847,34.318217419132,-43144.62999999484,43268,275988.07513219345,0.005777358312461266,92.5634849447111
421,421000,0.000011427713088620037,34.38967366602341,-43178.75599999484,43300,276176.3519652066,0.0057696612641400516,92.44016463500093
422,422000,0.000011452229985836576,34.46345291547095,-43195.263999994895,43310,276191.82350639,0.005747005758004934,92.07718340938965
423,423000,0.000011478838128607304,34.54352539713445,-43209.59199999492,43318,276301.5847834007,0.005722804671006991,91.68943924833458
424,424000,0.000011503543648645986,34.61787227347717,-43255.93999999487,43368,276580.8760193405,0.005736376364265277,91.906881746557
425,425000,0.000011528654066517417,34.693437617962054,-43268.37999999492,43376,276530.37781985605,0.005722351419329155,91.68217735585908
426,426000,0.000011553295420478547,34.76759139788641,-43307.51799999487,43416,276694.66732251126,0.005726984243458934,91.7564033815607
427,427000,0.000011576268798730355,34.83672570104568,-43331.96399999487,43442,276847.0595346738,0.005732638095100865,91.84698807148875
428,428000,0.000011599858266089638,34.90771401499354,-43373.42399999482,43488,277182.82394044695,0.005747715451327819,92.08855394998197
429,429000,0.000011623588054197299,34.979124599321125,-43371.84599999484,43480,277009.50030832726,0.005727146535549594,91.7590035875161
430,430000,0.000011646464456823543,35.04796707155229,-43404.45399999481,43514,277170.3347076388,0.005733016131330591,91.85304487962948
431,431000,0.000011671876175559716,35.12443912749672,-43460.97599999472,43578,277560.0586689829,0.005759748025964561,92.28133704928044
432,432000,0.000011696874321999574,35.19966661104093,-43517.435999994676,43640,277939.82137537963,0.005779394949800516,92.5961154722799
433,433000,0.000011720011653644051,35.269294302827184,-43540.43999999467,43658,277961.7068484307,0.005763139168226683,92.33566913822987
434,434000,0.000011744404760235284,35.34270102636563,-43577.00599999465,43696,278131.9376981603,0.005769412938642051,92.4361860218957
435,435000,0.000011768429414793564,35.414998958925814,-43617.74599999461,43736,278398.21684662864,0.005766121702172234,92.3834546002066
436,436000,0.000011792902150107358,35.48864531096754,-43603.533999994695,43716,278318.33093396673,0.005744537180285979,92.03763243398441
437,437000,0.000011818145140263241,35.56460960820562,-43620.46999999468,43730,278389.2977184785,0.005734236240717947,91.87259318714294
438,438000,0.000011842249739403665,35.63714811979242,-43642.81199999472,43770,278658.6395988178,0.005796942102103518,92.87725184641099
439,439000,0.000011867441244636423,35.71295748229498,-43677.179999994674,43798,278818.1471046209,0.005774200914552457,92.51289785317378
440,440000,0.000011891670433807083,35.785870925458084,-43714.50999999459,43828,279035.5585381069,0.005747088322388164,92.07850623664575
441,441000,0.000011916360302015032,35.86017070039504,-43739.78799999458,43854,279142.3470446332,0.005750643057209627,92.1354593673559
442,442000,0.000011940584714835011,35.93306976997876,-43776.86599999459,43894,279400.8524037407,0.005760648137463819,92.29575842540152
443,443000,0.000011963552291146278,36.00218661322804,-43843.02399999452,43966,279641.6764844137,0.005785332216371754,92.69124096998256
444,444000,0.000011988382439091083,36.07690853512782,-43848.31599999453,43960,279648.53429422295,0.005744081598923853,92.03033321585157
445,445000,0.000012013452004366765,36.15235094097876,-43889.29399999445,44008,279955.8885052943,0.005768687376529368,92.42456123526114
446,446000,0.000012038365289253892,36.227323048746335,-43903.809999994475,44020,280116.4471135892,0.005757855408438387,92.25101397350511
447,447000,0.000012062402020935814,36.29965732526595,-43901.92599999454,44008,279985.0953045544,0.005722968925408357,91.69207089397358
448,448000,0.000012086824559987898,36.3731526205699,-43882.6059999946,43980,279812.0471690446,0.005692085155444298,91.19725834791113
449,449000,0.000012112650283452686,36.450870550242755,-43925.33599999449,44036,280143.09662498435,0.005739523905377277,91.95731091479901
450,450000,0.000012137364814341604,36.52524454313947,-43962.44599999444,44076,280445.85651470505,0.005748482149248774,92.10083780492486
451,451000,0.000012160882290128547,36.59601621123175,-44033.693999994306,44160,280950.6727339932,0.005793707429726861,92.82542668140574
452,452000,0.000012184283087265598,36.66643675564229,-44072.38199999433,44202,281076.5731077014,0.0058079760328518925,93.05403490667318
453,453000,0.000012208288088698615,36.7386755456112,-44086.18599999436,44202,281045.10108419025,0.005759509750432351,92.27751945437885
454,454000,0.00001223219507000926,36.810619361424315,-44170.03199999421,44304,281563.070930458,0.005825707166018681,93.3381189792149
455,455000,0.000012255555693358206,36.880919009951995,-44194.8979999943,44318,281542.43296544824,0.005789230358060199,92.75369608527504
456,456000,0.00001227933013546648,36.95246397256656,-44243.94999999416,44374,281902.2097296811,0.005813242831892904,93.13841833026801
457,457000,0.000012302132852539425,37.0210847012072,-44276.07399999415,44406,282073.67808762577,0.005813126595585688,93.13655601931356
